number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16200034,3005282005632,153531613465694977364784790,181156578374226395349092,50429732118528,301311159133,42393234256651044377283,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16847088401035018227890,1199304965041798133944
16200334,2995479541043,153254327735769485793812458,181156578374226395349092,50159631954293,301451427191,42601181521459834047766,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16798428587996707807419,1191039124004908035843
16200634,2961588081483,152146163185650420143725284,181162753259248342766057,49752736790759,301254689684,42979075699840630045922,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16599698834825801332916,1164959240102635445240
16200934,2970458309477,151957510304026093150204756,181103005456001776325629,49935040556665,300628418213,42870134325242165538391,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16661971625789533318053,1171036842671883025579
16201234,2974383221558,151823570975311541258328923,181103005456001776325629,49901192050822,300770094418,42879265104052249667837,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16703798975722028052428,1172721680223528845336
16201534,2969764077951,150123761859999357144611641,179727554345535714546144,49444764086977,299205198145,42519479663438232545985,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16611035973210399722402,1173733018263203400894
16201834,2972595335400,150125568276870482054706395,179729584221384947553924,49542054889058,299064229744,42458058575173170099355,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16668904378310118586277,1173001461482659517195
16202134,2977054360550,150125765561964156483454628,179729584363004822419006,49592963013891,299310607468,42380098388988195226840,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16666976748040478252456,1178405917896235984126
16202434,2977762797925,150125819455323610447069339,179729584363004822419006,49583973553310,299310607468,42387772158991464857709,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16674338050966009854210,1178723706124284275430
16202734,2979955027682,149990154457877347699005151,179729584363004822419006,49680736489639,299582115396,42267719228977740084878,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16699466308463965821862,1179533391897397078271
16203034,2979740743363,149990379903123367650600964,179729584363004822419006,49647028522662,299765821768,42270477554622255902027,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16669436534568712943222,1181403264231712689539
16203334,2981554367148,149856326527067477816106133,179728790649428627156347,49636858402656,299462296621,42321613759104195150046,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16691361946177693443513,1181995423194392854500
16203634,2976668404646,149856719339404088147461036,179728790649428627156347,49568862000229,299185580366,42418722743833484784823,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16671824373719571973387,1177578207457648102986
16203934,2976073734351,149856844214212761181730804,179728790649428627156347,49565543052280,298934105595,42457243498618266472496,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16673345666727642799391,1176765362017599967714
16204234,2982024083966,149555908147123158488674187,179728790649428627156347,49704393486542,299062619823,42323618271299768301375,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16706658579319964729211,1181396131735510304575
16204534,2979234568149,149556523882182818292495104,179728790849839154271847,49615173633789,299417647358,42349595400267171533296,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16670214563190642495082,1180648323973119271557
16204834,2975900815781,149416996687868047977071965,179728887882504538458883,49579434720948,299705180720,42339675603007615652976,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16650684118452606389999,1178069432960693443474
16205134,2977602059184,149453017434683430516528655,179728887882504538458883,49869109983180,297981737849,42337573008136049338535,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16653877417795386493045,1179855962120332593493
16205434,2978395302989,149476339463302397197214542,179728887882504538458883,49941258115875,298456827836,42209552485900428293614,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16662908571052082427682,1180155321511106563370
16205734,2976006586462,149476994716668608535439655,179728887882504538458883,49634770893133,298476778338,42467154724060972607984,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16647293175423005200904,1178409738807450269766
16206034,2974074569270,149362163575874344037188977,179728426544480797319719,49596402427927,298318144696,42522270372030211107215,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16651462326216996651210,1175823770753476338062
16206334,2974891770174,149301506116751680486192646,179728428944170115442792,50032062435268,297699415497,42240267709919104172782,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16654609905655325076805,1176548198971944232381
16206634,2976327845594,149438191104777703304136528,179723618429131278322373,49612356774852,298670607714,42456156171323989810392,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16671161812108396167408,1177080445948613258118
16206934,2976350281283,149438587198526333485121126,179723646753915042836954,49668864114892,298670607714,42408489911504545964073,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16665205497680167086613,1177517599175417858866
16207234,2978787436995,149391652641792533792006107,179664496173923986856423,49750646219595,298371768420,42341521145996320426321,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16684492821705312618918,1178992348103422090163
16207534,2979139235347,149426242029015217274211966,179664496173923986856423,50004879157865,299168409956,42014227699118385229283,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16685765503851210748344,1179291556809124059118
16207834,2989239429889,149952217666600481458506153,179670061817653444084677,50164039491016,298832261132,41927830177097822852987,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16748938117271573415324,1186957895850346979671
16208134,2988529155083,149939122421615661938139847,179670061817653444084677,49828013607765,299834943056,42069657565234194533940,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16770948745112561998686,1184535992478674405264
16208434,2986513806208,149846586953150493495999122,179670061817653444084677,49807888166884,300036901697,42058274589579883482897,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16771337753152955263224,1182097792128674354000
16208734,2986233477342,149837485554103593702013769,179670061817653444084677,49902440028483,300125271486,41966033636863394743712,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16728285713674555321525,1184833576530781303452
